pedido_id,data_pedido,cliente_id,cidade,estado,categoria,produto,quantidade,preco_unitario,valor_total,desconto,valor_final,forma_pagamento,status
PED01649,2024-10-20,CLI8689,Belo Horizonte,MG,Informática,SSD 1TB,5,669.38,3346.9,331.85,3015.05,cartão débito,entregue
PED01650,2024-05-17,CLI5734,Porto Alegre,RS,Brinquedos,Boneca Barbie,5,142.04,710.2,26.8,683.4,pix,cancelado
PED01651,2024-06-27,CLI4143,Porto Alegre,RS,Casa e Jardim,Aspirador Robo,3,1144.33,3432.99,0.0,3432.99,cartão débito,cancelado
PED01652,2024-11-09,CLI5833,Belo Horizonte,MG,Livros,Python para Dados,3,127.82,383.46,10.83,372.63,cartão crédito,em transporte
PED01653,2024-08-24,CLI9521,Belém,PA,Beleza,Secador Profissional,5,315.87,1579.35,0.0,1579.35,cartão crédito,entregue
PED01654,2024-04-03,CLI9142,Goiânia,GO,Esporte,Tenis Running,2,382.29,764.58,95.23,669.35,cartão débito,entregue
PED01655,2024-06-23,CLI5173,Belo Horizonte,MG,Livros,Python para Dados,3,154.6,463.8,0.0,463.8,pix,entregue
PED01656,2024-04-06,CLI9110,Porto Alegre,RS,Esporte,Bicicleta MTB,4,2182.29,8729.16,4.28,8724.88,pix,cancelado
PED01657,2024-01-27,CLI9020,Fortaleza,CE,Informática,Teclado Mecanico,5,426.98,2134.9,0.0,2134.9,pix,entregue
PED01658,2024-03-03,CLI1892,Salvador,BA,Brinquedos,Boneca Barbie,4,117.58,470.32,0.0,470.32,cartão crédito,processando
PED01659,2024-02-19,CLI7934,Florianópolis,SC,Roupas,Calça Jeans,1,173.24,173.24,0.0,173.24,cartão crédito,entregue
PED01660,2024-05-25,CLI4943,Fortaleza,CE,Informática,Mouse Gamer,1,145.63,145.63,15.72,129.91,cartão crédito,entregue
PED01661,2024-05-01,CLI1376,Belo Horizonte,MG,Informática,SSD 1TB,5,600.69,3003.45,159.28,2844.17,pix,cancelado
PED01662,2024-11-11,CLI3627,São Paulo,SP,Beleza,Perfume Importado,2,305.31,610.62,18.61,592.01,cartão crédito,cancelado
PED01663,2024-07-27,CLI4965,Curitiba,PR,Informática,Teclado Mecanico,4,249.83,999.32,0.0,999.32,pix,cancelado
PED01664,2024-12-09,CLI8130,Porto Alegre,RS,Calçados,Tenis Nike,2,347.81,695.62,0.0,695.62,pix,processando
PED01665,2024-02-11,CLI8276,Fortaleza,CE,Informática,Teclado Mecanico,4,285.36,1141.44,0.0,1141.44,pix,entregue
PED01666,2024-12-10,CLI8154,Recife,PE,Livros,Sapiens,4,41.15,164.6,5.06,159.54,pix,entregue
PED01667,2024-08-14,CLI4366,Belém,PA,Beleza,Perfume Importado,4,236.74,946.96,0.0,946.96,cartão débito,entregue
PED01668,2024-04-21,CLI6787,Salvador,BA,Roupas,Vestido Floral,4,121.99,487.96,0.0,487.96,pix,entregue
PED01669,2024-08-28,CLI4998,São Paulo,SP,Casa e Jardim,Vaso Decorativo,3,111.88,335.64,0.0,335.64,boleto,em transporte
PED01670,2024-07-14,CLI9043,São Paulo,SP,Roupas,Calça Jeans,1,146.11,146.11,0.0,146.11,pix,em transporte
PED01671,2024-05-17,CLI5257,Salvador,BA,Brinquedos,Boneca Barbie,1,132.48,132.48,0.0,132.48,pix,entregue
PED01672,2024-04-10,CLI7249,São Paulo,SP,Calçados,Tenis Nike,5,475.75,2378.75,0.0,2378.75,cartão débito,entregue
PED01673,2024-02-10,CLI5180,Manaus,AM,Casa e Jardim,Jogo de Panelas,2,173.09,346.18,2.6,343.58,pix,entregue
PED01674,2024-06-08,CLI9528,Belo Horizonte,MG,Esporte,Bicicleta MTB,4,1273.47,5093.88,175.04,4918.84,cartão crédito,entregue
PED01675,2024-03-31,CLI9977,Porto Alegre,RS,Roupas,Vestido Floral,1,198.8,198.8,26.0,172.8,pix,entregue
PED01676,2024-12-30,CLI2103,Rio de Janeiro,RJ,Calçados,Tenis Nike,1,532.71,532.71,0.0,532.71,cartão crédito,entregue
PED01677,2024-07-07,CLI3931,Florianópolis,SC,Calçados,Bota Couro,1,433.72,433.72,0.0,433.72,cartão crédito,cancelado
PED01678,2024-05-19,CLI1339,Manaus,AM,Calçados,Tenis Nike,1,363.92,363.92,0.0,363.92,pix,cancelado
PED01679,2024-03-08,CLI7016,Curitiba,PR,Eletrônicos,Fone Bluetooth,2,191.75,383.5,0.0,383.5,pix,processando
PED01680,2024-03-23,CLI1692,Goiânia,GO,Esporte,Kit Musculacao,2,381.98,763.96,81.75,682.21,cartão crédito,entregue
PED01681,2024-07-21,CLI9871,Manaus,AM,Calçados,Tenis Nike,3,411.27,1233.81,125.39,1108.42,boleto,entregue
PED01682,2024-07-26,CLI9576,Porto Alegre,RS,Alimentos,Whey Protein 2kg,5,176.63,883.15,95.16,787.99,pix,entregue
PED01683,2024-11-03,CLI5889,Salvador,BA,Alimentos,Whey Protein 2kg,2,248.77,497.54,0.0,497.54,cartão crédito,cancelado
PED01684,2024-09-06,CLI1262,Curitiba,PR,Livros,Python para Dados,4,103.96,415.84,0.0,415.84,cartão crédito,entregue
PED01685,2024-06-03,CLI5005,Fortaleza,CE,Calçados,Sandalia Havaianas,5,77.43,387.15,37.69,349.46,cartão crédito,entregue
PED01686,2024-08-26,CLI4353,Salvador,BA,Casa e Jardim,Aspirador Robo,3,892.07,2676.21,0.0,2676.21,pix,entregue
PED01687,2024-05-31,CLI1870,Salvador,BA,Livros,O Senhor dos Aneis,2,116.86,233.72,32.35,201.37,cartão débito,entregue
PED01688,2024-09-19,CLI8816,Manaus,AM,Livros,Sapiens,4,43.91,175.64,0.0,175.64,cartão crédito,processando
PED01689,2024-09-16,CLI1181,Belo Horizonte,MG,Brinquedos,LEGO City,3,299.44,898.32,0.0,898.32,cartão crédito,entregue
PED01690,2024-09-23,CLI1395,Salvador,BA,Alimentos,Whey Protein 2kg,1,123.95,123.95,0.0,123.95,pix,entregue
PED01691,2024-07-07,CLI9470,São Paulo,SP,Beleza,Secador Profissional,4,254.08,1016.32,0.0,1016.32,pix,entregue
PED01692,2024-10-07,CLI9289,Florianópolis,SC,Brinquedos,Boneca Barbie,4,171.64,686.56,0.0,686.56,cartão crédito,entregue
PED01693,2024-04-10,CLI7289,Rio de Janeiro,RJ,Livros,Python para Dados,4,138.52,554.08,11.96,542.12,cartão débito,entregue
PED01694,2024-10-18,CLI7841,Curitiba,PR,Casa e Jardim,Jogo de Panelas,1,225.73,225.73,6.59,219.14,cartão crédito,entregue
PED01695,2024-02-03,CLI1613,Belo Horizonte,MG,Alimentos,Azeite Importado,3,89.52,268.56,0.0,268.56,cartão débito,em transporte
PED01696,2024-09-09,CLI2310,Rio de Janeiro,RJ,Brinquedos,LEGO City,2,340.49,680.98,94.47,586.51,boleto,entregue
PED01697,2024-10-12,CLI6416,Manaus,AM,Beleza,Secador Profissional,3,405.18,1215.54,47.06,1168.48,boleto,em transporte
PED01698,2024-12-15,CLI5018,Porto Alegre,RS,Beleza,Secador Profissional,2,350.33,700.66,61.99,638.67,cartão crédito,processando
PED01699,2024-07-26,CLI5920,São Paulo,SP,Eletrônicos,Fone Bluetooth,4,218.05,872.2,39.32,832.88,cartão débito,entregue
PED01700,2024-05-07,CLI3510,Recife,PE,Calçados,Bota Couro,2,453.35,906.7,0.0,906.7,cartão crédito,em transporte
PED01701,2024-10-17,CLI5900,Salvador,BA,Alimentos,Azeite Importado,3,60.63,181.89,0.0,181.89,cartão crédito,entregue
PED01702,2024-01-30,CLI7650,Fortaleza,CE,Calçados,Bota Couro,4,484.55,1938.2,225.31,1712.89,pix,entregue
PED01703,2024-06-06,CLI8971,Curitiba,PR,Livros,Python para Dados,1,106.7,106.7,0.0,106.7,pix,entregue
PED01704,2024-05-04,CLI3701,Belém,PA,Informática,Mouse Gamer,4,218.92,875.68,0.0,875.68,cartão débito,entregue
PED01705,2024-02-12,CLI1139,Rio de Janeiro,RJ,Informática,Teclado Mecanico,5,350.74,1753.7,0.0,1753.7,cartão crédito,cancelado
PED01706,2024-03-18,CLI1034,São Paulo,SP,Livros,Python para Dados,1,154.75,154.75,16.19,138.56,pix,entregue
PED01707,2024-12-17,CLI6853,Florianópolis,SC,Eletrônicos,Smartphone Samsung,3,3462.51,10387.53,0.0,10387.53,boleto,cancelado
PED01708,2024-01-20,CLI2349,Belém,PA,Roupas,Camiseta Polo,2,140.36,280.72,0.0,280.72,cartão crédito,cancelado
PED01709,2024-05-16,CLI5774,Belém,PA,Eletrônicos,Smartphone Samsung,2,3263.23,6526.46,480.05,6046.41,pix,processando
PED01710,2024-11-06,CLI3578,Porto Alegre,RS,Alimentos,Cafe Premium 500g,5,41.38,206.9,0.0,206.9,boleto,processando
PED01711,2024-06-22,CLI3667,Goiânia,GO,Alimentos,Cafe Premium 500g,4,54.26,217.04,1.04,216.0,boleto,entregue
PED01712,2024-08-02,CLI6067,Curitiba,PR,Brinquedos,Boneca Barbie,5,116.77,583.85,71.34,512.51,boleto,entregue
PED01713,2024-02-10,CLI2928,São Paulo,SP,Casa e Jardim,Jogo de Panelas,4,187.18,748.72,0.0,748.72,cartão crédito,entregue
PED01714,2024-06-19,CLI6242,Florianópolis,SC,Brinquedos,LEGO City,2,416.83,833.66,0.0,833.66,pix,entregue
PED01715,2024-10-09,CLI5956,Florianópolis,SC,Brinquedos,Boneca Barbie,4,94.71,378.84,53.56,325.28,boleto,entregue
PED01716,2024-06-25,CLI1801,Rio de Janeiro,RJ,Brinquedos,Carrinho Hot Wheels,1,37.75,37.75,0.0,37.75,cartão crédito,processando
PED01717,2024-07-22,CLI6301,Florianópolis,SC,Esporte,Kit Musculacao,2,525.01,1050.02,0.0,1050.02,pix,entregue
PED01718,2024-12-24,CLI1121,Belo Horizonte,MG,Beleza,Secador Profissional,4,347.52,1390.08,156.7,1233.38,cartão crédito,entregue
PED01719,2024-01-22,CLI4932,Belo Horizonte,MG,Livros,O Senhor dos Aneis,4,112.53,450.12,0.0,450.12,pix,cancelado
PED01720,2024-01-05,CLI6910,Goiânia,GO,Brinquedos,Boneca Barbie,2,166.49,332.98,0.0,332.98,boleto,entregue
PED01721,2024-09-13,CLI4458,Curitiba,PR,Informática,Teclado Mecanico,3,201.09,603.27,0.0,603.27,cartão crédito,entregue
PED01722,2024-10-29,CLI4222,Belém,PA,Alimentos,Whey Protein 2kg,5,182.51,912.55,0.0,912.55,pix,processando
PED01723,2024-08-21,CLI5661,São Paulo,SP,Eletrônicos,Fone Bluetooth,5,286.78,1433.9,0.0,1433.9,cartão débito,entregue
PED01724,2024-11-07,CLI4783,Belém,PA,Livros,Sapiens,1,63.73,63.73,8.88,54.85,cartão débito,processando
PED01725,2024-04-27,CLI5163,Goiânia,GO,Informática,Mouse Gamer,4,180.88,723.52,92.48,631.04,pix,entregue
PED01726,2024-07-22,CLI8045,São Paulo,SP,Eletrônicos,Smart TV 50pol,2,1856.76,3713.52,250.24,3463.28,cartão crédito,entregue
PED01727,2024-11-23,CLI1838,Porto Alegre,RS,Esporte,Tenis Running,5,675.97,3379.85,0.0,3379.85,pix,cancelado
PED01728,2024-04-30,CLI6383,Fortaleza,CE,Casa e Jardim,Vaso Decorativo,5,63.0,315.0,0.0,315.0,cartão crédito,cancelado
PED01729,2024-01-11,CLI3127,Rio de Janeiro,RJ,Casa e Jardim,Jogo de Panelas,4,169.92,679.68,96.51,583.17,boleto,em transporte
PED01730,2024-08-06,CLI3685,Curitiba,PR,Esporte,Bicicleta MTB,3,1942.08,5826.24,0.0,5826.24,cartão débito,entregue
PED01731,2024-03-20,CLI1054,Rio de Janeiro,RJ,Esporte,Kit Musculacao,5,476.62,2383.1,27.25,2355.85,cartão crédito,entregue
PED01732,2024-09-13,CLI8623,Manaus,AM,Esporte,Bicicleta MTB,1,2100.33,2100.33,0.0,2100.33,pix,entregue
PED01733,2024-02-17,CLI3890,Salvador,BA,Brinquedos,Carrinho Hot Wheels,5,34.74,173.7,0.0,173.7,pix,processando
PED01734,2024-02-14,CLI3658,Rio de Janeiro,RJ,Casa e Jardim,Vaso Decorativo,3,98.03,294.09,27.37,266.72,cartão crédito,entregue
PED01735,2024-06-28,CLI6573,São Paulo,SP,Calçados,Bota Couro,5,258.25,1291.25,146.68,1144.57,pix,processando
PED01736,2024-03-26,CLI8920,Curitiba,PR,Livros,O Senhor dos Aneis,5,106.55,532.75,0.0,532.75,pix,em transporte
PED01737,2024-10-12,CLI7345,Recife,PE,Roupas,Vestido Floral,2,248.56,497.12,58.22,438.9,cartão débito,em transporte
PED01738,2024-10-19,CLI1280,Salvador,BA,Beleza,Perfume Importado,1,128.37,128.37,0.0,128.37,boleto,entregue
PED01739,2024-02-19,CLI9528,Belém,PA,Beleza,Kit Skincare,1,196.35,196.35,2.51,193.84,pix,processando
PED01740,2024-10-09,CLI6582,Florianópolis,SC,Roupas,Vestido Floral,2,179.95,359.9,0.0,359.9,cartão crédito,cancelado
PED01741,2024-08-05,CLI1637,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,3,2144.45,6433.35,0.0,6433.35,cartão crédito,entregue
PED01742,2024-05-23,CLI7750,Salvador,BA,Esporte,Tenis Running,2,578.36,1156.72,173.38,983.34,cartão crédito,cancelado
PED01743,2024-01-12,CLI5671,São Paulo,SP,Beleza,Perfume Importado,4,190.93,763.72,0.0,763.72,cartão débito,entregue
PED01744,2024-02-18,CLI6468,Porto Alegre,RS,Roupas,Camiseta Polo,5,114.26,571.3,31.07,540.23,cartão débito,entregue
PED01745,2024-01-26,CLI6103,Porto Alegre,RS,Calçados,Bota Couro,2,374.67,749.34,0.0,749.34,pix,processando
PED01746,2024-10-09,CLI5874,Goiânia,GO,Alimentos,Cafe Premium 500g,5,67.41,337.05,27.61,309.44,cartão crédito,entregue
PED01747,2024-01-27,CLI2126,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth,4,173.24,692.96,0.0,692.96,cartão crédito,cancelado
PED01748,2024-02-24,CLI3601,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,4,1297.81,5191.24,316.14,4875.1,pix,cancelado
PED01749,2024-02-23,CLI1275,Goiânia,GO,Casa e Jardim,Jogo de Panelas,3,192.09,576.27,49.19,527.08,pix,entregue
PED01750,2024-12-14,CLI5477,Manaus,AM,Calçados,Tenis Nike,5,333.51,1667.55,0.0,1667.55,pix,processando
PED01751,2024-11-09,CLI7364,Goiânia,GO,Casa e Jardim,Aspirador Robo,5,742.75,3713.75,0.0,3713.75,cartão crédito,processando
PED01752,2024-10-23,CLI5413,Porto Alegre,RS,Alimentos,Whey Protein 2kg,3,141.79,425.37,26.26,399.11,cartão crédito,cancelado
PED01753,2024-02-28,CLI4132,Fortaleza,CE,Roupas,Vestido Floral,4,138.45,553.8,0.12,553.68,boleto,entregue
PED01754,2024-12-09,CLI3170,Curitiba,PR,Calçados,Bota Couro,2,444.33,888.66,0.0,888.66,boleto,entregue
PED01755,2024-04-21,CLI2845,Porto Alegre,RS,Casa e Jardim,Jogo de Panelas,1,332.81,332.81,6.64,326.17,pix,entregue
PED01756,2024-02-24,CLI4380,Salvador,BA,Casa e Jardim,Vaso Decorativo,1,106.4,106.4,0.0,106.4,pix,entregue
PED01757,2024-07-29,CLI9501,Fortaleza,CE,Calçados,Bota Couro,1,460.64,460.64,0.0,460.64,boleto,entregue
PED01758,2024-07-18,CLI4080,Salvador,BA,Brinquedos,Carrinho Hot Wheels,2,55.02,110.04,0.0,110.04,boleto,processando
PED01759,2024-05-09,CLI8099,São Paulo,SP,Casa e Jardim,Aspirador Robo,4,1169.49,4677.96,0.0,4677.96,pix,entregue
PED01760,2024-02-26,CLI3305,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,4,2405.85,9623.4,0.0,9623.4,cartão débito,entregue
PED01761,2024-08-20,CLI5967,Salvador,BA,Calçados,Sandalia Havaianas,1,58.39,58.39,0.57,57.82,boleto,entregue
PED01762,2024-09-02,CLI8178,Curitiba,PR,Brinquedos,LEGO City,3,451.84,1355.52,54.83,1300.69,cartão crédito,entregue
PED01763,2024-11-24,CLI2799,Belo Horizonte,MG,Casa e Jardim,Vaso Decorativo,4,70.77,283.08,23.43,259.65,cartão débito,em transporte
PED01764,2024-12-03,CLI6082,Manaus,AM,Beleza,Secador Profissional,3,356.97,1070.91,0.0,1070.91,boleto,entregue
PED01765,2024-05-24,CLI5002,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,5,3401.45,17007.25,0.0,17007.25,boleto,cancelado
PED01766,2024-01-02,CLI1320,Belo Horizonte,MG,Informática,SSD 1TB,5,668.73,3343.65,490.24,2853.41,cartão débito,processando
PED01767,2024-04-05,CLI6019,Rio de Janeiro,RJ,Alimentos,Whey Protein 2kg,5,174.61,873.05,0.0,873.05,boleto,processando
PED01768,2024-11-04,CLI6847,Belém,PA,Livros,Python para Dados,3,126.9,380.7,38.25,342.45,cartão crédito,entregue
PED01769,2024-06-21,CLI8723,Salvador,BA,Brinquedos,Carrinho Hot Wheels,2,56.16,112.32,0.0,112.32,cartão crédito,cancelado
PED01770,2024-12-19,CLI2690,Rio de Janeiro,RJ,Beleza,Kit Skincare,2,131.7,263.4,0.0,263.4,pix,entregue
PED01771,2024-02-07,CLI9987,Rio de Janeiro,RJ,Casa e Jardim,Aspirador Robo,1,722.98,722.98,0.0,722.98,pix,em transporte
PED01772,2024-05-11,CLI7703,São Paulo,SP,Calçados,Tenis Nike,2,326.46,652.92,0.0,652.92,cartão crédito,entregue
PED01773,2024-02-17,CLI9796,Porto Alegre,RS,Informática,Teclado Mecanico,2,237.39,474.78,43.57,431.21,boleto,em transporte
PED01774,2024-12-02,CLI1104,Florianópolis,SC,Casa e Jardim,Jogo de Panelas,4,322.25,1289.0,0.0,1289.0,pix,processando
PED01775,2024-04-27,CLI5549,Belém,PA,Casa e Jardim,Aspirador Robo,3,660.06,1980.18,0.0,1980.18,cartão crédito,entregue
PED01776,2024-02-19,CLI1349,Goiânia,GO,Beleza,Kit Skincare,4,146.75,587.0,0.0,587.0,boleto,entregue
PED01777,2024-04-01,CLI4425,Curitiba,PR,Casa e Jardim,Jogo de Panelas,2,208.55,417.1,0.0,417.1,cartão crédito,entregue
PED01778,2024-03-09,CLI2931,São Paulo,SP,Esporte,Kit Musculacao,1,464.66,464.66,0.0,464.66,boleto,em transporte
PED01779,2024-12-18,CLI3606,Rio de Janeiro,RJ,Casa e Jardim,Aspirador Robo,3,1100.85,3302.55,0.0,3302.55,pix,entregue
PED01780,2024-08-03,CLI2389,Rio de Janeiro,RJ,Eletrônicos,Smartphone Samsung,3,1280.8,3842.4,0.0,3842.4,cartão crédito,entregue
PED01781,2024-03-26,CLI9523,Porto Alegre,RS,Roupas,Camiseta Polo,4,69.76,279.04,0.0,279.04,boleto,cancelado
PED01782,2024-10-31,CLI4532,Manaus,AM,Alimentos,Azeite Importado,5,89.22,446.1,10.53,435.57,pix,entregue
PED01783,2024-04-19,CLI1328,Florianópolis,SC,Calçados,Bota Couro,4,283.75,1135.0,0.0,1135.0,cartão crédito,entregue
PED01784,2024-10-24,CLI3077,Rio de Janeiro,RJ,Esporte,Kit Musculacao,5,385.95,1929.75,0.0,1929.75,cartão crédito,entregue
PED01785,2024-03-10,CLI9486,São Paulo,SP,Alimentos,Cafe Premium 500g,5,49.17,245.85,21.41,224.44,cartão crédito,cancelado
PED01786,2024-11-06,CLI2215,Manaus,AM,Casa e Jardim,Jogo de Panelas,2,377.0,754.0,0.0,754.0,cartão crédito,cancelado
PED01787,2024-05-13,CLI9993,Salvador,BA,Alimentos,Cafe Premium 500g,3,51.0,153.0,0.0,153.0,cartão crédito,processando
PED01788,2024-04-22,CLI2464,Florianópolis,SC,Calçados,Tenis Nike,4,421.68,1686.72,35.35,1651.37,pix,entregue
PED01789,2024-06-13,CLI3697,Recife,PE,Informática,Teclado Mecanico,1,368.85,368.85,4.43,364.42,boleto,entregue
PED01790,2024-12-19,CLI1497,São Paulo,SP,Beleza,Perfume Importado,1,296.06,296.06,34.43,261.63,cartão crédito,entregue
PED01791,2024-02-20,CLI9831,Recife,PE,Calçados,Bota Couro,5,224.32,1121.6,80.89,1040.71,boleto,entregue
PED01792,2024-06-29,CLI7210,Salvador,BA,Eletrônicos,Smart TV 50pol,5,1836.18,9180.9,0.0,9180.9,boleto,entregue
PED01793,2024-02-13,CLI3423,Manaus,AM,Alimentos,Azeite Importado,3,77.63,232.89,0.0,232.89,pix,em transporte
PED01794,2024-02-09,CLI3879,Belo Horizonte,MG,Informática,SSD 1TB,4,414.87,1659.48,0.0,1659.48,cartão débito,cancelado
PED01795,2024-08-10,CLI1430,Recife,PE,Informática,Mouse Gamer,3,207.27,621.81,0.0,621.81,cartão crédito,cancelado
PED01796,2024-11-21,CLI2453,Salvador,BA,Eletrônicos,Smartphone Samsung,3,3237.32,9711.96,0.0,9711.96,cartão débito,em transporte
PED01797,2024-03-03,CLI7766,Curitiba,PR,Alimentos,Whey Protein 2kg,5,143.99,719.95,0.0,719.95,cartão crédito,processando
PED01798,2024-01-26,CLI6081,Salvador,BA,Esporte,Tenis Running,2,696.27,1392.54,0.0,1392.54,cartão crédito,processando
PED01799,2024-08-28,CLI7663,São Paulo,SP,Informática,Teclado Mecanico,1,421.02,421.02,0.0,421.02,cartão crédito,entregue
PED01800,2024-01-09,CLI9615,Belém,PA,Livros,Sapiens,5,67.91,339.55,40.06,299.49,cartão crédito,entregue
PED01801,2024-05-09,CLI3035,Manaus,AM,Roupas,Camiseta Polo,3,132.18,396.54,51.47,345.07,pix,cancelado
PED01802,2024-08-30,CLI5079,Recife,PE,Eletrônicos,Fone Bluetooth,3,390.54,1171.62,96.22,1075.4,pix,entregue
PED01803,2024-05-17,CLI3537,Curitiba,PR,Livros,Sapiens,2,66.42,132.84,0.0,132.84,boleto,entregue
PED01804,2024-03-28,CLI6038,Manaus,AM,Calçados,Bota Couro,4,385.72,1542.88,0.0,1542.88,pix,entregue
PED01805,2024-09-27,CLI4504,Fortaleza,CE,Calçados,Tenis Nike,2,557.81,1115.62,21.84,1093.78,cartão crédito,entregue
PED01806,2024-11-19,CLI3566,Fortaleza,CE,Esporte,Bicicleta MTB,4,2284.86,9139.44,399.79,8739.65,cartão débito,processando
PED01807,2024-07-07,CLI9904,Salvador,BA,Beleza,Kit Skincare,1,102.39,102.39,11.08,91.31,boleto,entregue
PED01808,2024-06-06,CLI5584,Fortaleza,CE,Esporte,Bicicleta MTB,1,1936.73,1936.73,0.0,1936.73,cartão débito,cancelado
PED01809,2024-04-25,CLI2785,Florianópolis,SC,Informática,SSD 1TB,5,666.51,3332.55,0.0,3332.55,cartão débito,entregue
PED01810,2024-03-09,CLI2008,Recife,PE,Alimentos,Azeite Importado,5,65.94,329.7,13.62,316.08,boleto,em transporte
PED01811,2024-05-29,CLI4352,Curitiba,PR,Beleza,Perfume Importado,3,277.97,833.91,0.0,833.91,cartão crédito,entregue
PED01812,2024-12-28,CLI7467,Rio de Janeiro,RJ,Beleza,Perfume Importado,5,179.27,896.35,0.0,896.35,boleto,entregue
PED01813,2024-09-26,CLI3027,Recife,PE,Calçados,Tenis Nike,1,283.1,283.1,0.0,283.1,pix,entregue
PED01814,2024-04-20,CLI7635,Belo Horizonte,MG,Informática,Mouse Gamer,2,256.46,512.92,15.23,497.69,boleto,entregue
PED01815,2024-11-09,CLI9137,Manaus,AM,Casa e Jardim,Jogo de Panelas,4,363.7,1454.8,208.66,1246.14,cartão débito,entregue
PED01816,2024-09-25,CLI1174,São Paulo,SP,Roupas,Calça Jeans,5,225.92,1129.6,122.05,1007.55,cartão crédito,entregue
PED01817,2024-03-06,CLI9583,Belém,PA,Eletrônicos,Smartphone Samsung,5,1445.52,7227.6,121.44,7106.16,cartão crédito,entregue
PED01818,2024-05-25,CLI2961,Belém,PA,Livros,Python para Dados,4,130.95,523.8,0.0,523.8,boleto,entregue
PED01819,2024-01-30,CLI6099,Rio de Janeiro,RJ,Eletrônicos,Smart TV 50pol,2,2348.47,4696.94,243.63,4453.31,pix,entregue
PED01820,2024-04-25,CLI7504,Curitiba,PR,Roupas,Vestido Floral,5,144.5,722.5,0.0,722.5,pix,entregue
PED01821,2024-03-21,CLI9287,Curitiba,PR,Beleza,Perfume Importado,5,152.04,760.2,22.2,738.0,cartão crédito,entregue
PED01822,2024-02-17,CLI1597,Porto Alegre,RS,Casa e Jardim,Aspirador Robo,3,801.11,2403.33,0.0,2403.33,boleto,em transporte
PED01823,2024-07-06,CLI1348,Goiânia,GO,Esporte,Bicicleta MTB,5,1711.38,8556.9,55.0,8501.9,cartão débito,entregue
PED01824,2024-12-21,CLI2908,Rio de Janeiro,RJ,Brinquedos,Boneca Barbie,4,132.24,528.96,3.68,525.28,boleto,entregue
PED01825,2024-04-14,CLI7399,Salvador,BA,Livros,O Senhor dos Aneis,1,116.63,116.63,0.97,115.66,pix,cancelado
PED01826,2024-06-13,CLI4487,Florianópolis,SC,Roupas,Camiseta Polo,4,73.86,295.44,0.0,295.44,cartão crédito,entregue
PED01827,2024-04-03,CLI2782,Fortaleza,CE,Casa e Jardim,Aspirador Robo,3,813.48,2440.44,186.36,2254.08,pix,em transporte
PED01828,2024-04-17,CLI5321,Manaus,AM,Brinquedos,Boneca Barbie,5,157.3,786.5,0.0,786.5,cartão débito,em transporte
PED01829,2024-09-27,CLI4179,Recife,PE,Eletrônicos,Smartphone Samsung,2,1899.21,3798.42,0.0,3798.42,cartão débito,entregue
PED01830,2024-07-27,CLI4472,São Paulo,SP,Casa e Jardim,Aspirador Robo,5,1041.99,5209.95,0.0,5209.95,cartão crédito,em transporte
PED01831,2024-12-21,CLI1778,São Paulo,SP,Beleza,Secador Profissional,1,166.02,166.02,11.24,154.78,pix,entregue
PED01832,2024-04-03,CLI8423,São Paulo,SP,Informática,SSD 1TB,1,621.31,621.31,0.0,621.31,cartão débito,cancelado
PED01833,2024-11-15,CLI7158,Belém,PA,Calçados,Sandalia Havaianas,5,72.37,361.85,33.98,327.87,boleto,entregue
PED01834,2024-08-21,CLI9555,Rio de Janeiro,RJ,Alimentos,Azeite Importado,5,77.97,389.85,39.53,350.32,cartão débito,entregue
PED01835,2024-06-18,CLI2686,Belém,PA,Alimentos,Whey Protein 2kg,5,181.46,907.3,33.78,873.52,cartão débito,entregue
PED01836,2024-03-30,CLI2775,Curitiba,PR,Alimentos,Whey Protein 2kg,5,219.01,1095.05,31.94,1063.11,cartão crédito,processando
